21662,,70594,문화생활/여가,2025-01-02
21663,,33826,주거/공과금,2025-06-27
21664,,100441,의료/건강,2025-05-25
21665,,30910,기타,2025-05-22
21666,,59946,기타,2025-01-29
21667,,122309,식비,2025-05-17
21668,,8710,교통비,2025-05-11
21669,,15770,문화생활/여가,2025-02-08
21670,,96177,교통비,2025-06-19
21671,,108182,교통비,2025-03-06
21672,,45973,패션/미용,2025-01-28
21673,,16519,주거/공과금,2025-01-26
21674,,100744,패션/미용,2025-04-27
21675,,10662,식비,2025-04-07
21676,,114562,패션/미용,2025-03-29
21677,,5470,문화생활/여가,2025-05-19
21678,,67128,생필품,2025-04-19
21679,,18525,식비,2025-01-21
21680,,87006,패션/미용,2025-01-28
21681,,107544,생필품,2025-04-21
21682,,141881,주거/공과금,2025-02-12
21683,,141414,교통비,2025-07-05
21684,,141033,패션/미용,2025-04-17
21685,,119367,기타,2025-03-04
21686,,111802,식비,2025-05-01
21687,,44317,주거/공과금,2025-04-08
21688,,6555,생필품,2025-05-09
21689,,85519,기타,2025-03-11
21690,,96195,의료/건강,2025-01-22
21691,,72733,식비,2025-01-18
21692,,82387,패션/미용,2025-07-21
21693,,19106,기타,2025-02-23
21694,,85162,패션/미용,2025-05-21
21695,,142390,의료/건강,2025-06-29
21696,,90643,기타,2025-04-02
21697,,105137,식비,2025-05-23
21698,,51358,패션/미용,2025-03-19
21699,,42732,기타,2025-03-23
21700,,107362,식비,2025-02-25
21701,,118918,패션/미용,2025-06-13
21702,,132090,생필품,2025-04-15
21703,,139631,생필품,2025-02-04
21704,,27158,식비,2025-04-06
21705,,113367,의료/건강,2025-06-07
21706,,136325,기타,2025-01-11
21707,,4113,의료/건강,2025-02-10
21708,,8386,교통비,2025-02-02
21709,,122326,문화생활/여가,2025-05-18
21710,,134557,문화생활/여가,2025-07-09
21711,,133075,문화생활/여가,2025-05-01
21712,,24614,의료/건강,2025-04-18
21713,,15616,의료/건강,2025-07-01
21714,,40271,문화생활/여가,2025-04-23
21715,,92833,의료/건강,2025-03-05
21716,,122033,의료/건강,2025-03-24
21717,,106918,식비,2025-04-24
21718,,143942,패션/미용,2025-07-06
21719,,32787,문화생활/여가,2025-07-24
21720,,88335,주거/공과금,2025-02-19
21721,,79850,식비,2025-06-12
21722,,141803,기타,2025-01-07
21723,,37559,의료/건강,2025-06-23
21724,,61170,주거/공과금,2025-07-27
21725,,83054,의료/건강,2025-04-05
21726,,107493,문화생활/여가,2025-02-13
21727,,140735,패션/미용,2025-02-14
21728,,87104,주거/공과금,2025-03-20
21729,,8456,생필품,2025-02-28
21730,,16302,식비,2025-07-26
21731,,32975,생필품,2025-05-30
21732,,138538,교통비,2025-04-06
21733,,75641,기타,2025-01-09
21734,,66161,생필품,2025-05-10
21735,,66929,식비,2025-06-11
21736,,66968,패션/미용,2025-03-25
21737,,88011,교통비,2025-02-14
21738,,74699,기타,2025-06-29
21739,,25457,식비,2025-02-15
21740,,145160,의료/건강,2025-04-28
21741,,68690,문화생활/여가,2025-06-14
21742,,62361,패션/미용,2025-06-20
21743,,24972,패션/미용,2025-04-08
21744,,90536,의료/건강,2025-01-24
21745,,57947,기타,2025-05-05
21746,,64921,식비,2025-06-07
21747,,62362,교통비,2025-04-30
21748,,125736,생필품,2025-03-30
21749,,20681,교통비,2025-05-05
21750,,8789,의료/건강,2025-02-23
21751,,116472,생필품,2025-03-24
21752,,116334,교통비,2025-02-21
21753,,109086,교통비,2025-06-08
21754,,54868,교통비,2025-02-24
21755,,72141,교통비,2025-03-27
21756,,99898,문화생활/여가,2025-04-30
21757,,80897,주거/공과금,2025-02-21
21758,,45019,식비,2025-01-13
21759,,119531,교통비,2025-04-22
21760,,1729,의료/건강,2025-07-27
21761,,143173,문화생활/여가,2025-05-05
21762,,5151,주거/공과금,2025-07-08
21763,,72281,주거/공과금,2025-01-16
21764,,116119,패션/미용,2025-01-12
21765,,16419,의료/건강,2025-02-08
21766,,47092,교통비,2025-02-01
21767,,99377,교통비,2025-02-08
21768,,9872,기타,2025-06-03
21769,,139348,문화생활/여가,2025-02-16
21770,,109959,문화생활/여가,2025-03-31
21771,,41219,패션/미용,2025-03-10
21772,,24581,패션/미용,2025-07-09
21773,,37630,의료/건강,2025-04-08
21774,,26014,의료/건강,2025-04-24
21775,,76517,기타,2025-04-13
21776,,126199,교통비,2025-07-04
21777,,59366,교통비,2025-07-26
21778,,131223,패션/미용,2025-05-03
21779,,105940,생필품,2025-06-11
21780,,29695,패션/미용,2025-05-28
21781,,112543,교통비,2025-06-06
21782,,107947,기타,2025-04-05
21783,,139771,식비,2025-06-23
21784,,82909,식비,2025-06-29
21785,,37479,패션/미용,2025-03-11
21786,,54047,패션/미용,2025-04-16
21787,,132426,패션/미용,2025-05-10
21788,,114952,패션/미용,2025-05-25
21789,,45986,교통비,2025-04-10
21790,,40367,교통비,2025-07-17
21791,,58874,문화생활/여가,2025-05-21
21792,,24373,의료/건강,2025-01-12
21793,,13711,문화생활/여가,2025-05-05
21794,,14194,식비,2025-01-25
21795,,115107,기타,2025-05-28
21796,,28912,문화생활/여가,2025-01-15
21797,,45120,문화생활/여가,2025-06-17
21798,,45818,교통비,2025-03-20
21799,,36674,식비,2025-03-11
21800,,145516,기타,2025-05-20
21801,,92036,생필품,2025-02-10
21802,,6872,생필품,2025-03-25
21803,,29783,기타,2025-01-27
21804,,8503,생필품,2025-03-11
21805,,62563,주거/공과금,2025-06-08
21806,,100449,의료/건강,2025-04-02
21807,,22983,기타,2025-04-21
21808,,57797,생필품,2025-04-20
21809,,68099,식비,2025-05-31
21810,,92022,문화생활/여가,2025-07-08
21811,,138212,의료/건강,2025-07-02
21812,,7646,교통비,2025-02-16
21813,,149535,생필품,2025-01-08
21814,,83845,패션/미용,2025-05-28
21815,,44431,문화생활/여가,2025-04-12
21816,,74063,패션/미용,2025-03-15
21817,,22245,식비,2025-07-07
21818,,148296,교통비,2025-06-18
21819,,113617,생필품,2025-01-27
21820,,41159,식비,2025-03-15
21821,,78896,교통비,2025-07-20
21822,,68994,주거/공과금,2025-05-25
21823,,51823,식비,2025-01-01
21824,,65171,생필품,2025-03-05
21825,,53646,의료/건강,2025-07-17
21826,,100940,교통비,2025-07-30
21827,,120264,의료/건강,2025-02-17
21828,,73429,식비,2025-03-23
21829,,89996,패션/미용,2025-02-13
21830,,59978,기타,2025-03-02
21831,,139836,의료/건강,2025-02-16
21832,,20669,의료/건강,2025-02-07
21833,,90253,패션/미용,2025-05-04
21834,,29226,의료/건강,2025-05-20
21835,,7606,생필품,2025-06-01
21836,,16938,의료/건강,2025-07-19
21837,,147431,생필품,2025-01-12
21838,,59876,기타,2025-02-22
21839,,74575,의료/건강,2025-01-06
21840,,77131,의료/건강,2025-03-14
21841,,54146,생필품,2025-06-17
21842,,125882,식비,2025-03-15
21843,,84438,의료/건강,2025-07-09
21844,,93187,주거/공과금,2025-07-03
21845,,71738,패션/미용,2025-05-31
21846,,80477,생필품,2025-06-18
21847,,1232,패션/미용,2025-01-22
21848,,4634,교통비,2025-01-01
21849,,115938,주거/공과금,2025-03-18
21850,,108652,생필품,2025-06-09
21851,,121731,패션/미용,2025-06-27
21852,,87500,생필품,2025-03-11
21853,,137670,의료/건강,2025-03-20
21854,,5471,생필품,2025-02-17
21855,,133646,문화생활/여가,2025-04-27
21856,,87350,패션/미용,2025-06-17
21857,,71502,생필품,2025-02-19
21858,,74186,의료/건강,2025-07-26
21859,,51469,생필품,2025-04-16
21860,,65262,생필품,2025-07-28
21861,,23213,의료/건강,2025-07-14
21862,,120192,기타,2025-03-02
21863,,17030,문화생활/여가,2025-06-29
21864,,11378,기타,2025-01-08
21865,,21881,문화생활/여가,2025-06-06
21866,,38147,생필품,2025-07-18
21867,,80669,주거/공과금,2025-04-29
21868,,21822,식비,2025-01-01
21869,,60605,기타,2025-04-12
21870,,93987,식비,2025-02-20
21871,,128949,패션/미용,2025-04-19
21872,,122181,생필품,2025-07-10
21873,,11809,생필품,2025-06-04
21874,,110192,기타,2025-02-03
21875,,148793,패션/미용,2025-06-17
21876,,73629,주거/공과금,2025-03-07
21877,,86899,의료/건강,2025-02-01
21878,,25010,식비,2025-07-16
21879,,16741,패션/미용,2025-04-15
21880,,48401,생필품,2025-01-03
21881,,111757,생필품,2025-04-23
21882,,33624,생필품,2025-07-30
21883,,89496,식비,2025-03-28
21884,,126869,식비,2025-05-30
21885,,129053,식비,2025-07-05
21886,,84617,문화생활/여가,2025-05-06
21887,,140948,패션/미용,2025-01-21
21888,,51631,의료/건강,2025-04-13
21889,,135228,패션/미용,2025-06-05
21890,,125713,의료/건강,2025-04-16
21891,,103012,교통비,2025-01-06
21892,,47302,생필품,2025-02-12
21893,,79156,문화생활/여가,2025-05-22
21894,,14846,기타,2025-04-21
21895,,79558,기타,2025-04-18
21896,,125372,문화생활/여가,2025-06-28
21897,,6193,주거/공과금,2025-03-22
21898,,1768,교통비,2025-02-10
21899,,119434,의료/건강,2025-04-12
21900,,117287,패션/미용,2025-07-07
21901,,48606,식비,2025-06-23
21902,,33986,기타,2025-04-13
21903,,23568,기타,2025-06-11
21904,,73133,기타,2025-04-16
21905,,23649,기타,2025-02-24
21906,,68331,패션/미용,2025-07-16
21907,,67809,생필품,2025-07-22
21908,,125666,생필품,2025-02-15
21909,,96278,의료/건강,2025-03-29
21910,,98516,의료/건강,2025-05-23
21911,,128971,기타,2025-03-31
21912,,128231,생필품,2025-06-06
21913,,62146,주거/공과금,2025-07-03
21914,,139564,문화생활/여가,2025-03-24
21915,,38827,식비,2025-07-19
21916,,56969,문화생활/여가,2025-02-11
21917,,58943,패션/미용,2025-01-19
21918,,51558,문화생활/여가,2025-07-03
21919,,65852,식비,2025-02-10
21920,,77346,식비,2025-04-28
21921,,8084,문화생활/여가,2025-07-07
21922,,119200,교통비,2025-03-15
21923,,47858,패션/미용,2025-01-13
21924,,109918,문화생활/여가,2025-01-01
21925,,94709,식비,2025-06-21
21926,,62083,생필품,2025-03-03
21927,,83466,식비,2025-07-03
21928,,108009,식비,2025-05-05
21929,,109050,패션/미용,2025-05-10
21930,,48410,의료/건강,2025-06-24
21931,,65381,의료/건강,2025-04-20
21932,,75705,식비,2025-01-09
21933,,54580,의료/건강,2025-06-04
21934,,136764,의료/건강,2025-06-04
21935,,18482,식비,2025-06-24
21936,,109428,문화생활/여가,2025-05-04
21937,,135780,기타,2025-04-27
21938,,60002,교통비,2025-03-28
21939,,49172,생필품,2025-01-30
21940,,149755,패션/미용,2025-07-21
21941,,142156,문화생활/여가,2025-03-06
21942,,73040,식비,2025-03-20
21943,,67506,기타,2025-05-16
21944,,120246,식비,2025-07-13
21945,,129192,교통비,2025-05-21
21946,,30099,기타,2025-02-09
21947,,135046,패션/미용,2025-03-23
21948,,38372,교통비,2025-04-13
21949,,118255,기타,2025-02-20
21950,,75956,패션/미용,2025-04-08
21951,,5669,식비,2025-07-17
21952,,63012,생필품,2025-03-15
21953,,130443,패션/미용,2025-06-16
21954,,148715,교통비,2025-01-23
21955,,2446,생필품,2025-01-28
21956,,49452,패션/미용,2025-07-13
21957,,108833,문화생활/여가,2025-06-23
21958,,4014,기타,2025-01-18
21959,,3601,주거/공과금,2025-07-26
21960,,38337,패션/미용,2025-07-30
21961,,103454,의료/건강,2025-02-09
21962,,29241,식비,2025-05-15
21963,,8570,기타,2025-03-05
21964,,56439,패션/미용,2025-06-03
21965,,27789,기타,2025-06-24
21966,,64672,교통비,2025-07-02
21967,,94831,식비,2025-04-10
21968,,67435,기타,2025-01-05
21969,,32074,기타,2025-07-19
21970,,141372,패션/미용,2025-07-22
21971,,117800,주거/공과금,2025-04-02
21972,,30705,생필품,2025-05-31
21973,,82653,교통비,2025-03-25
21974,,2169,문화생활/여가,2025-03-11
21975,,46430,교통비,2025-03-13
21976,,87859,의료/건강,2025-02-24
21977,,40791,생필품,2025-07-10
21978,,5342,교통비,2025-01-27
21979,,96963,문화생활/여가,2025-02-04
21980,,61942,생필품,2025-06-19
21981,,26625,식비,2025-01-03
21982,,34208,교통비,2025-07-25
21983,,10913,주거/공과금,2025-01-15
21984,,51148,교통비,2025-01-28
21985,,99650,생필품,2025-01-20
21986,,92210,생필품,2025-02-08
21987,,129900,교통비,2025-01-27
21988,,24331,식비,2025-01-26
21989,,129469,식비,2025-07-05
21990,,69242,식비,2025-04-15
21991,,54688,주거/공과금,2025-07-19
21992,,74314,기타,2025-03-16
21993,,109911,식비,2025-01-15
21994,,144906,기타,2025-06-13
21995,,124232,의료/건강,2025-02-01
21996,,79850,교통비,2025-07-03
21997,,48628,식비,2025-05-05
21998,,9935,교통비,2025-06-17
21999,,79904,식비,2025-01-01
22000,,128550,식비,2025-01-19
22001,,135526,생필품,2025-02-23
22002,,148908,생필품,2025-06-29
22003,,145998,패션/미용,2025-04-29
22004,,106641,문화생활/여가,2025-02-23
22005,,7388,식비,2025-02-24
22006,,139111,생필품,2025-04-29
22007,,36522,교통비,2025-03-18
22008,,56917,기타,2025-05-06
22009,,105681,주거/공과금,2025-07-08
22010,,132829,주거/공과금,2025-07-15
22011,,97632,생필품,2025-02-03
22012,,148854,문화생활/여가,2025-07-20
22013,,73201,문화생활/여가,2025-01-20
22014,,131968,의료/건강,2025-02-03
22015,,56655,교통비,2025-06-25
22016,,142164,패션/미용,2025-01-08
22017,,113455,생필품,2025-03-27
22018,,55597,교통비,2025-02-16
22019,,36084,문화생활/여가,2025-02-15
22020,,138016,주거/공과금,2025-03-31
22021,,71907,의료/건강,2025-06-29
22022,,64088,생필품,2025-03-18
22023,,76231,주거/공과금,2025-04-19
22024,,8188,주거/공과금,2025-01-27
22025,,148203,패션/미용,2025-03-16
22026,,38203,주거/공과금,2025-07-23
22027,,100100,기타,2025-06-25
22028,,35404,기타,2025-01-06
22029,,112268,생필품,2025-07-23
22030,,11782,패션/미용,2025-01-12
22031,,8212,생필품,2025-05-25
22032,,108173,식비,2025-02-24
22033,,121189,의료/건강,2025-05-14
22034,,3158,주거/공과금,2025-01-30
22035,,54061,주거/공과금,2025-05-20
22036,,1517,생필품,2025-04-21
22037,,89812,식비,2025-05-01
22038,,36787,패션/미용,2025-07-30
22039,,105102,주거/공과금,2025-07-02
22040,,119954,기타,2025-01-10
22041,,65791,패션/미용,2025-03-13
22042,,46674,문화생활/여가,2025-01-06
22043,,134543,주거/공과금,2025-05-19
22044,,98972,의료/건강,2025-01-23
22045,,124309,생필품,2025-07-26
22046,,113302,패션/미용,2025-02-26
22047,,143132,패션/미용,2025-05-29
22048,,15071,식비,2025-02-09
22049,,132368,생필품,2025-07-27
22050,,3043,주거/공과금,2025-01-03
22051,,14618,의료/건강,2025-01-09
22052,,10267,기타,2025-03-06
22053,,134539,식비,2025-06-14
22054,,17240,의료/건강,2025-07-28
22055,,65049,의료/건강,2025-05-15
22056,,97059,의료/건강,2025-01-24
22057,,129322,패션/미용,2025-04-05
22058,,7365,주거/공과금,2025-07-12
22059,,7247,패션/미용,2025-05-24
22060,,33751,문화생활/여가,2025-01-28
22061,,16412,주거/공과금,2025-02-05
22062,,136208,식비,2025-02-16
22063,,16555,문화생활/여가,2025-04-17
22064,,124011,의료/건강,2025-01-06
22065,,96421,패션/미용,2025-07-10
22066,,112899,문화생활/여가,2025-01-28
22067,,100190,기타,2025-02-28
22068,,13888,생필품,2025-03-13
22069,,85680,의료/건강,2025-04-17
22070,,2362,문화생활/여가,2025-01-27
22071,,145909,식비,2025-03-08
22072,,138464,교통비,2025-03-20
22073,,82002,생필품,2025-07-29
22074,,53631,문화생활/여가,2025-03-23
22075,,145658,패션/미용,2025-01-06
22076,,20798,생필품,2025-03-11
22077,,47297,기타,2025-02-28
22078,,26674,패션/미용,2025-01-04
22079,,69361,식비,2025-06-21
22080,,106521,패션/미용,2025-05-28
22081,,32943,주거/공과금,2025-04-01
22082,,28993,교통비,2025-01-15
22083,,56503,기타,2025-02-11
22084,,95036,문화생활/여가,2025-02-16
22085,,13860,주거/공과금,2025-05-11
22086,,55363,교통비,2025-01-12
22087,,130666,의료/건강,2025-04-16
22088,,46838,생필품,2025-01-11
22089,,62153,기타,2025-04-15
22090,,23887,주거/공과금,2025-04-25
22091,,101803,교통비,2025-05-03
22092,,86596,주거/공과금,2025-07-13
22093,,93394,패션/미용,2025-05-21
22094,,22270,교통비,2025-06-11
22095,,90263,생필품,2025-06-13
22096,,92970,주거/공과금,2025-05-28
22097,,7163,문화생활/여가,2025-05-29
22098,,70499,패션/미용,2025-03-03
22099,,69167,기타,2025-06-23
22100,,64718,패션/미용,2025-02-10
22101,,143955,기타,2025-03-04
22102,,73266,의료/건강,2025-07-17
22103,,86612,주거/공과금,2025-04-01
22104,,46044,기타,2025-02-19
22105,,56003,생필품,2025-03-09
22106,,77379,식비,2025-03-30
22107,,27456,패션/미용,2025-06-17
22108,,112973,문화생활/여가,2025-02-17
22109,,140881,교통비,2025-07-09
22110,,41216,교통비,2025-06-03
22111,,19421,패션/미용,2025-03-17
22112,,119475,주거/공과금,2025-05-21
22113,,64625,주거/공과금,2025-02-13
22114,,92823,주거/공과금,2025-04-10
22115,,77527,기타,2025-06-03
22116,,33506,식비,2025-02-07
22117,,88941,주거/공과금,2025-02-13
22118,,101377,주거/공과금,2025-06-07
22119,,124662,패션/미용,2025-05-07
22120,,100393,기타,2025-03-23
22121,,149259,주거/공과금,2025-04-10
22122,,116873,기타,2025-05-19
22123,,85205,문화생활/여가,2025-03-30
22124,,129820,기타,2025-03-23
22125,,16513,의료/건강,2025-01-02
22126,,75809,생필품,2025-07-05
22127,,44540,식비,2025-07-12
22128,,124934,교통비,2025-06-25
22129,,56452,기타,2025-04-23
22130,,133753,기타,2025-02-01
22131,,15864,문화생활/여가,2025-01-11
22132,,29131,식비,2025-03-26
22133,,49186,생필품,2025-04-09
22134,,83359,식비,2025-02-22
22135,,19524,교통비,2025-06-12
22136,,26088,주거/공과금,2025-04-06
22137,,55406,주거/공과금,2025-05-31
22138,,41313,패션/미용,2025-01-18
22139,,90122,기타,2025-01-05
22140,,34131,교통비,2025-04-02
22141,,31154,주거/공과금,2025-04-13
22142,,67975,생필품,2025-04-25
22143,,30912,문화생활/여가,2025-07-20
22144,,16513,의료/건강,2025-07-02
22145,,58801,기타,2025-01-19
22146,,130012,문화생활/여가,2025-01-20
22147,,19260,식비,2025-04-25
22148,,119666,주거/공과금,2025-04-13
22149,,78487,식비,2025-05-06
22150,,117223,생필품,2025-07-03
22151,,6058,교통비,2025-03-02
22152,,91480,의료/건강,2025-07-13
22153,,117838,교통비,2025-01-14
22154,,96451,의료/건강,2025-03-31
22155,,120555,문화생활/여가,2025-03-26
22156,,119279,주거/공과금,2025-02-01
22157,,132053,기타,2025-01-23
22158,,104986,교통비,2025-07-24
22159,,93245,식비,2025-01-07
22160,,44873,문화생활/여가,2025-06-10
22161,,21146,기타,2025-04-21
22162,,18964,의료/건강,2025-06-23
22163,,139737,생필품,2025-06-03
22164,,68715,의료/건강,2025-01-07
22165,,52825,주거/공과금,2025-04-06
22166,,120507,패션/미용,2025-07-02
22167,,128746,패션/미용,2025-02-17
22168,,7258,문화생활/여가,2025-03-21
22169,,96943,문화생활/여가,2025-01-13
22170,,78282,패션/미용,2025-04-29
22171,,101378,주거/공과금,2025-01-30
22172,,128187,교통비,2025-05-22
22173,,104924,주거/공과금,2025-06-12
22174,,66106,주거/공과금,2025-03-23
22175,,95794,기타,2025-06-03
22176,,49037,문화생활/여가,2025-07-12
22177,,12124,생필품,2025-05-12
22178,,48574,교통비,2025-02-12
22179,,138687,기타,2025-06-23
22180,,88336,기타,2025-07-09
22181,,93001,식비,2025-06-23
22182,,104797,식비,2025-06-26
22183,,16885,생필품,2025-01-20
22184,,11543,패션/미용,2025-04-20
22185,,89476,기타,2025-01-22
22186,,48956,식비,2025-03-13
22187,,95638,패션/미용,2025-05-15
22188,,88732,패션/미용,2025-02-20
22189,,39008,의료/건강,2025-04-09
22190,,93863,생필품,2025-07-02
22191,,59015,생필품,2025-03-13
22192,,12252,의료/건강,2025-02-14
22193,,149041,문화생활/여가,2025-02-22
22194,,82040,문화생활/여가,2025-04-12
22195,,24202,교통비,2025-03-26
22196,,90596,주거/공과금,2025-01-11
22197,,41939,주거/공과금,2025-07-27
22198,,69748,주거/공과금,2025-03-07
22199,,130332,교통비,2025-06-10
22200,,28918,식비,2025-04-23
22201,,2815,식비,2025-04-12
22202,,56806,문화생활/여가,2025-03-14
22203,,71622,문화생활/여가,2025-02-20
22204,,1382,기타,2025-04-24
22205,,98445,교통비,2025-03-26
22206,,38151,의료/건강,2025-02-16
22207,,50470,교통비,2025-05-24
22208,,54717,패션/미용,2025-06-18
22209,,74677,기타,2025-01-18
22210,,129109,생필품,2025-03-30
22211,,59429,의료/건강,2025-07-01
22212,,68163,교통비,2025-02-01
22213,,79494,생필품,2025-06-01
22214,,135623,의료/건강,2025-03-24
22215,,30474,의료/건강,2025-07-03
22216,,96994,교통비,2025-04-02
22217,,111965,패션/미용,2025-01-25
22218,,49260,의료/건강,2025-02-02
22219,,15141,패션/미용,2025-04-13
22220,,79489,생필품,2025-03-18
22221,,8103,패션/미용,2025-04-07
22222,,16539,의료/건강,2025-07-11
22223,,74842,문화생활/여가,2025-02-16
22224,,131820,교통비,2025-03-22
22225,,83232,문화생활/여가,2025-06-18
22226,,125776,생필품,2025-05-24
22227,,115527,교통비,2025-07-27
22228,,65860,문화생활/여가,2025-05-26
22229,,17783,패션/미용,2025-06-23
22230,,132027,의료/건강,2025-02-03
22231,,88947,주거/공과금,2025-06-15
22232,,26442,패션/미용,2025-05-24
22233,,45525,문화생활/여가,2025-07-27
22234,,115171,문화생활/여가,2025-06-24
22235,,132680,의료/건강,2025-07-08
22236,,1544,문화생활/여가,2025-03-17
22237,,148378,기타,2025-05-25
22238,,143443,식비,2025-05-26
22239,,109653,주거/공과금,2025-05-20
22240,,42993,주거/공과금,2025-04-18
22241,,21028,생필품,2025-05-21
22242,,37743,의료/건강,2025-03-05
22243,,74706,의료/건강,2025-07-30
22244,,144941,식비,2025-05-30
22245,,86635,주거/공과금,2025-05-05
22246,,24212,의료/건강,2025-01-24
22247,,101688,식비,2025-03-04
22248,,48464,주거/공과금,2025-04-30
22249,,36626,문화생활/여가,2025-06-08
22250,,132962,패션/미용,2025-05-29
22251,,80416,패션/미용,2025-01-25
22252,,14212,문화생활/여가,2025-03-06
22253,,5200,주거/공과금,2025-05-16
22254,,72398,의료/건강,2025-02-09
22255,,93548,주거/공과금,2025-01-21
22256,,87752,교통비,2025-01-03
22257,,133771,생필품,2025-05-01
22258,,2768,문화생활/여가,2025-02-07
22259,,64032,패션/미용,2025-07-05
22260,,99272,생필품,2025-05-19
22261,,35044,문화생활/여가,2025-07-05
22262,,114672,의료/건강,2025-05-25
22263,,53194,의료/건강,2025-03-23
22264,,45851,식비,2025-06-23
22265,,15907,생필품,2025-04-02
22266,,58098,기타,2025-02-28
22267,,72343,기타,2025-01-01
22268,,13874,식비,2025-04-14
22269,,50188,문화생활/여가,2025-02-06
22270,,108642,생필품,2025-01-16
22271,,41526,교통비,2025-07-20
22272,,128856,교통비,2025-01-09
22273,,29142,주거/공과금,2025-03-25
22274,,8756,생필품,2025-04-17
22275,,92324,교통비,2025-06-01
22276,,6217,주거/공과금,2025-03-29
22277,,142085,식비,2025-05-05
22278,,92310,교통비,2025-01-02
22279,,46278,의료/건강,2025-01-06
22280,,133221,문화생활/여가,2025-04-15
22281,,134484,패션/미용,2025-07-23
22282,,135399,의료/건강,2025-02-26
22283,,42941,패션/미용,2025-03-04
22284,,49274,생필품,2025-06-24
22285,,29446,교통비,2025-05-30
22286,,118326,생필품,2025-07-22
22287,,133541,생필품,2025-05-12
22288,,27269,패션/미용,2025-04-06
22289,,42263,주거/공과금,2025-04-10
22290,,18775,주거/공과금,2025-05-09
22291,,135845,교통비,2025-06-12
22292,,8521,식비,2025-06-09
22293,,93063,교통비,2025-01-19
22294,,49760,패션/미용,2025-01-05
22295,,86821,패션/미용,2025-05-19
22296,,16996,문화생활/여가,2025-06-08
22297,,71702,교통비,2025-03-30
22298,,105247,식비,2025-05-22
22299,,7128,식비,2025-02-27
22300,,116229,의료/건강,2025-05-07
22301,,13965,패션/미용,2025-04-12
22302,,14900,주거/공과금,2025-07-04
22303,,63805,기타,2025-07-26
22304,,139337,기타,2025-01-15
22305,,37282,식비,2025-07-04
22306,,55677,식비,2025-02-16
22307,,52828,생필품,2025-07-19
22308,,53148,식비,2025-03-05
22309,,24476,생필품,2025-02-09
22310,,105383,주거/공과금,2025-02-02
22311,,24064,문화생활/여가,2025-06-20
22312,,86493,교통비,2025-01-15
22313,,16224,식비,2025-02-02
22314,,41577,패션/미용,2025-02-25
22315,,33880,교통비,2025-04-13
22316,,53867,패션/미용,2025-01-15
22317,,17318,의료/건강,2025-04-12
22318,,128574,교통비,2025-03-21
22319,,26205,교통비,2025-06-18
22320,,6184,식비,2025-01-10
22321,,41061,문화생활/여가,2025-04-30
22322,,97411,주거/공과금,2025-04-13
22323,,135836,문화생활/여가,2025-02-21
22324,,57059,생필품,2025-07-23
22325,,141214,주거/공과금,2025-02-19
22326,,36158,식비,2025-07-22
22327,,103963,기타,2025-07-03
22328,,31563,교통비,2025-06-09
22329,,76857,교통비,2025-01-23
22330,,122593,식비,2025-03-30
22331,,112489,의료/건강,2025-06-17
22332,,120576,기타,2025-03-06
22333,,122398,문화생활/여가,2025-05-08
22334,,117896,패션/미용,2025-01-12
22335,,91695,기타,2025-04-19
22336,,109371,문화생활/여가,2025-05-08
22337,,120242,의료/건강,2025-06-10
22338,,135255,패션/미용,2025-02-17
22339,,51771,의료/건강,2025-04-01
22340,,42247,식비,2025-07-27
22341,,26028,의료/건강,2025-07-27
22342,,148483,기타,2025-03-12
22343,,54062,교통비,2025-05-25
22344,,22091,패션/미용,2025-07-01
22345,,95591,기타,2025-02-21
22346,,68859,기타,2025-04-22
22347,,34441,교통비,2025-07-02
22348,,63347,교통비,2025-03-24
22349,,128215,교통비,2025-02-18
22350,,120270,기타,2025-04-20
22351,,5548,식비,2025-04-16
22352,,42029,기타,2025-05-21
22353,,122028,의료/건강,2025-06-30
22354,,64720,교통비,2025-02-08
22355,,60603,의료/건강,2025-05-17
22356,,133123,문화생활/여가,2025-03-30
22357,,138699,의료/건강,2025-01-24
22358,,12335,식비,2025-01-22
22359,,115546,기타,2025-03-16
22360,,25399,식비,2025-04-28
22361,,116077,주거/공과금,2025-06-16
22362,,104640,기타,2025-02-11
22363,,53631,주거/공과금,2025-04-12
22364,,112025,패션/미용,2025-06-09
22365,,25454,문화생활/여가,2025-06-28
22366,,129379,교통비,2025-07-11
22367,,109494,기타,2025-01-23
22368,,47652,교통비,2025-01-12
22369,,12644,의료/건강,2025-01-01
22370,,146242,주거/공과금,2025-06-23
22371,,116559,주거/공과금,2025-05-25
22372,,11942,의료/건강,2025-01-17
22373,,21006,패션/미용,2025-04-27
22374,,14277,교통비,2025-04-25
22375,,18463,패션/미용,2025-06-09
22376,,46169,주거/공과금,2025-02-25
22377,,139873,문화생활/여가,2025-02-07
22378,,124413,패션/미용,2025-05-31
22379,,91123,주거/공과금,2025-06-20
22380,,11489,생필품,2025-04-30
22381,,32405,의료/건강,2025-06-22
22382,,115551,문화생활/여가,2025-05-12
22383,,111780,의료/건강,2025-04-05
22384,,62445,교통비,2025-07-04
22385,,136469,식비,2025-02-24
22386,,99519,패션/미용,2025-04-05
22387,,122095,생필품,2025-03-29
22388,,18512,기타,2025-05-12
22389,,121053,기타,2025-06-11
22390,,36302,기타,2025-01-13
22391,,140918,패션/미용,2025-04-03
22392,,79689,생필품,2025-05-27
22393,,25618,교통비,2025-03-22
22394,,29052,교통비,2025-02-23
22395,,63916,기타,2025-06-28
