4145,,출금,77568,패션/미용,2025-04-17
4146,,입금,1595204,기타,2025-04-18
4147,,출금,133909,문화생활/여가,2025-07-30
4148,,출금,445803,의료/건강,2025-07-19
4149,,입금,1347070,부수입,2025-03-21
4150,,입금,448281,부수입,2025-07-09
4151,,출금,417518,패션/미용,2025-04-23
4152,,출금,209439,기타,2025-03-24
4153,,출금,299327,교통비,2025-02-24
4154,,출금,87023,주거/공과금,2025-07-12
4155,,입금,1100595,기타,2025-05-21
4156,,입금,1936359,기타,2025-04-05
4157,,출금,441000,패션/미용,2025-04-01
4158,,출금,371885,의료/건강,2025-05-25
4159,,출금,33282,교통비,2025-07-10
4160,,출금,167214,기타,2025-01-09
4161,,입금,171729,기타,2025-03-13
4162,,출금,384617,문화생활/여가,2025-02-11
4163,,출금,113806,교통비,2025-04-10
4164,,출금,124727,교통비,2025-02-14
4165,,출금,202402,기타,2025-01-25
4166,,출금,277279,의료/건강,2025-04-23
4167,,입금,770041,부수입,2025-05-22
4168,,출금,240630,생필품,2025-02-04
4169,,입금,724887,부수입,2025-05-22
4170,,입금,1763414,월급,2025-05-01
4171,,입금,2475384,월급,2025-07-12
4172,,출금,417459,문화생활/여가,2025-05-29
4173,,입금,1216775,기타,2025-05-26
4174,,출금,203941,교통비,2025-04-22
4175,,출금,44376,교통비,2025-07-26
4176,,출금,495342,기타,2025-07-11
4177,,입금,1217819,기타,2025-02-09
4178,,출금,431944,교통비,2025-05-10
4179,,출금,280012,생필품,2025-07-04
4180,,입금,1887338,기타,2025-02-18
4181,,입금,1460140,기타,2025-04-10
4182,,입금,115689,월급,2025-04-05
4183,,입금,1846731,부수입,2025-02-08
4184,,출금,376118,문화생활/여가,2025-07-11
4185,,출금,269581,기타,2025-01-19
4186,,입금,1561888,월급,2025-04-27
4187,,입금,200183,월급,2025-07-12
4188,,출금,285982,식비,2025-03-29
4189,,출금,342954,기타,2025-05-05
4190,,출금,132249,주거/공과금,2025-05-07
4191,,출금,427656,문화생활/여가,2025-02-04
4192,,출금,134305,기타,2025-01-16
4193,,출금,127916,생필품,2025-04-15
4194,,출금,399478,생필품,2025-02-02
4195,,출금,105468,식비,2025-02-05
4196,,출금,431220,기타,2025-06-26
4197,,출금,88016,의료/건강,2025-05-02
4198,,출금,113309,교통비,2025-02-08
4199,,출금,176546,생필품,2025-07-09
4200,,출금,70407,문화생활/여가,2025-06-19
4201,,출금,328839,식비,2025-06-16
4202,,출금,202283,생필품,2025-01-13
4203,,입금,937024,기타,2025-05-30
4204,,출금,388351,생필품,2025-04-20
4205,,출금,308804,기타,2025-02-02
4206,,출금,216937,패션/미용,2025-03-19
4207,,출금,195223,기타,2025-01-19
4208,,입금,1490657,부수입,2025-01-13
4209,,출금,229686,기타,2025-01-09
4210,,입금,1889727,부수입,2025-01-21
4211,,출금,193259,문화생활/여가,2025-03-17
4212,,출금,423537,식비,2025-01-07
4213,,출금,484859,식비,2025-05-01
4214,,출금,159921,의료/건강,2025-01-24
4215,,입금,1269484,월급,2025-03-30
4216,,출금,133398,기타,2025-07-01
4217,,입금,2221681,월급,2025-07-10
4218,,출금,195802,식비,2025-04-27
4219,,출금,489704,문화생활/여가,2025-02-20
4220,,출금,291286,생필품,2025-03-23
4221,,출금,273132,주거/공과금,2025-05-12
4222,,입금,513639,부수입,2025-04-03
4223,,입금,633983,월급,2025-03-08
4224,,출금,363716,교통비,2025-05-28
4225,,출금,104620,문화생활/여가,2025-01-04
4226,,출금,417438,주거/공과금,2025-06-28
4227,,출금,223653,문화생활/여가,2025-01-14
4228,,출금,353098,교통비,2025-07-12
4229,,입금,163873,기타,2025-05-14
4230,,출금,316977,생필품,2025-02-08
4231,,출금,492364,패션/미용,2025-01-27
4232,,입금,2297568,부수입,2025-01-27
4233,,입금,174172,기타,2025-03-30
4234,,입금,595280,기타,2025-02-13
4235,,출금,773,의료/건강,2025-03-05
4236,,출금,254424,주거/공과금,2025-04-09
4237,,입금,288742,부수입,2025-06-03
4238,,출금,34576,문화생활/여가,2025-04-20
4239,,출금,69839,기타,2025-05-24
4240,,출금,445415,기타,2025-05-01
4241,,출금,326662,식비,2025-05-03
4242,,입금,100546,월급,2025-02-26
4243,,출금,431858,교통비,2025-02-08
4244,,출금,249386,기타,2025-01-30
4245,,출금,24690,패션/미용,2025-01-27
4246,,출금,389214,문화생활/여가,2025-03-29
4247,,입금,1506563,월급,2025-03-19
4248,,입금,2347094,월급,2025-07-23
4249,,입금,762704,기타,2025-03-25
4250,,출금,69016,식비,2025-03-10
4251,,출금,232859,문화생활/여가,2025-01-18
4252,,입금,961652,부수입,2025-05-08
4253,,출금,313970,식비,2025-04-04
4254,,입금,613626,기타,2025-07-23
4255,,출금,427409,문화생활/여가,2025-03-15
4256,,출금,149900,주거/공과금,2025-05-21
4257,,출금,454084,의료/건강,2025-01-31
4258,,입금,1790740,기타,2025-07-25
4259,,출금,35557,기타,2025-06-01
4260,,입금,2448032,월급,2025-04-04
4261,,출금,398719,의료/건강,2025-05-27
4262,,입금,1352881,기타,2025-05-31
4263,,출금,440581,의료/건강,2025-05-27
4264,,출금,169531,교통비,2025-05-08
4265,,입금,356130,부수입,2025-03-27
4266,,입금,1252829,기타,2025-07-05
4267,,출금,138464,식비,2025-04-14
4268,,출금,395957,패션/미용,2025-01-13
4269,,출금,492741,주거/공과금,2025-04-01
4270,,출금,18370,패션/미용,2025-03-30
4271,,출금,359875,주거/공과금,2025-02-19
4272,,출금,266777,식비,2025-03-27
4273,,입금,1720546,부수입,2025-03-25
4274,,입금,1058815,월급,2025-06-30
4275,,입금,1945024,기타,2025-05-04
4276,,입금,944655,부수입,2025-04-02
4277,,출금,161860,생필품,2025-05-20
4278,,입금,663441,기타,2025-04-13
4279,,입금,1823536,기타,2025-02-06
4280,,출금,444497,주거/공과금,2025-03-05
4281,,입금,1713935,월급,2025-05-26
4282,,출금,387998,식비,2025-04-05
4283,,출금,383891,문화생활/여가,2025-06-14
4284,,입금,334363,월급,2025-02-09
4285,,출금,54953,주거/공과금,2025-03-13
4286,,입금,606401,기타,2025-02-09
4287,,출금,217672,문화생활/여가,2025-05-22
4288,,출금,360455,생필품,2025-02-15
4289,,출금,99943,교통비,2025-05-12
4290,,출금,379495,주거/공과금,2025-01-05
4291,,입금,2292747,기타,2025-01-01
4292,,입금,201012,기타,2025-04-09
4293,,출금,390400,교통비,2025-02-05
4294,,출금,178214,패션/미용,2025-06-27
4295,,입금,74625,월급,2025-04-18
4296,,입금,1871492,월급,2025-03-31
4297,,입금,2232506,부수입,2025-03-16
4298,,입금,1375947,기타,2025-01-31
4299,,입금,1775768,부수입,2025-01-28
4300,,출금,351605,교통비,2025-07-12
4301,,출금,347698,식비,2025-01-01
4302,,입금,1415119,월급,2025-06-25
4303,,출금,157023,패션/미용,2025-02-09
4304,,출금,208621,문화생활/여가,2025-06-18
4305,,입금,674901,기타,2025-05-16
4306,,출금,301070,주거/공과금,2025-01-05
4307,,출금,199404,주거/공과금,2025-06-04
4308,,입금,456788,부수입,2025-04-15
4309,,출금,176851,주거/공과금,2025-03-28
4310,,출금,449569,의료/건강,2025-06-12
4311,,입금,1197125,월급,2025-07-01
4312,,출금,304131,식비,2025-04-27
4313,,출금,80988,기타,2025-06-28
4314,,입금,1531833,월급,2025-03-04
4315,,출금,322044,의료/건강,2025-01-30
4316,,출금,55318,생필품,2025-07-11
4317,,입금,715692,월급,2025-04-24
4318,,출금,45757,문화생활/여가,2025-06-01
4319,,출금,125891,기타,2025-07-16
4320,,출금,77369,의료/건강,2025-07-26
4321,,출금,144504,주거/공과금,2025-06-05
4322,,출금,273322,주거/공과금,2025-07-12
4323,,출금,167045,기타,2025-04-03
4324,,출금,331984,주거/공과금,2025-06-02
4325,,출금,486472,생필품,2025-07-29
4326,,입금,2202192,월급,2025-07-07
4327,,입금,464917,월급,2025-07-14
4328,,출금,152460,생필품,2025-02-06
4329,,출금,77401,생필품,2025-03-28
4330,,출금,359406,식비,2025-05-20
4331,,출금,440796,교통비,2025-06-30
4332,,출금,255857,주거/공과금,2025-01-07
4333,,입금,1983805,기타,2025-07-25
4334,,출금,499898,기타,2025-03-16
4335,,출금,119273,교통비,2025-04-11
4336,,출금,475267,문화생활/여가,2025-03-01
4337,,출금,133859,기타,2025-02-26
4338,,출금,123091,교통비,2025-02-17
4339,,출금,449401,기타,2025-07-04
4340,,출금,161488,문화생활/여가,2025-02-04
4341,,출금,481801,패션/미용,2025-03-29
4342,,출금,350494,교통비,2025-07-22
4343,,출금,326618,교통비,2025-06-18
4344,,입금,825561,기타,2025-05-07
4345,,입금,2083024,부수입,2025-04-12
4346,,출금,305007,의료/건강,2025-07-06
4347,,출금,421237,주거/공과금,2025-07-16
4348,,출금,258412,교통비,2025-04-19
4349,,출금,362469,문화생활/여가,2025-05-25
4350,,출금,483632,식비,2025-04-13
4351,,입금,2169585,기타,2025-05-12
4352,,출금,446294,기타,2025-06-22
4353,,입금,1887986,부수입,2025-05-20
4354,,출금,284344,식비,2025-02-28
4355,,입금,782486,기타,2025-06-17
4356,,출금,270500,패션/미용,2025-03-20
4357,,출금,219550,식비,2025-01-12
4358,,출금,3355,기타,2025-01-04
4359,,출금,18672,교통비,2025-05-25
4360,,출금,29501,문화생활/여가,2025-05-06
4361,,출금,466011,주거/공과금,2025-02-19
4362,,입금,849161,월급,2025-07-19
4363,,출금,449283,의료/건강,2025-05-07
4364,,출금,236450,식비,2025-06-17
4365,,입금,447211,기타,2025-01-25
4366,,출금,462559,패션/미용,2025-01-22
4367,,입금,249326,부수입,2025-07-23
4368,,입금,2250669,월급,2025-07-09
4369,,입금,1782692,부수입,2025-05-02
4370,,출금,59848,패션/미용,2025-04-09
4371,,출금,55794,패션/미용,2025-07-24
4372,,출금,15286,패션/미용,2025-02-04
4373,,출금,162569,기타,2025-06-19
4374,,출금,302653,식비,2025-05-06
4375,,출금,12099,기타,2025-01-03
4376,,입금,2262626,월급,2025-01-02
4377,,출금,483822,패션/미용,2025-01-03
4378,,입금,556743,기타,2025-06-18
4379,,입금,489342,월급,2025-04-07
4380,,출금,355941,교통비,2025-07-30
4381,,입금,2487378,월급,2025-05-14
4382,,출금,103267,패션/미용,2025-05-26
4383,,입금,1313075,월급,2025-03-22
4384,,출금,24962,주거/공과금,2025-01-23
4385,,출금,245530,기타,2025-04-11
4386,,출금,182718,식비,2025-07-02
4387,,입금,1433129,기타,2025-07-05
4388,,출금,73433,교통비,2025-07-06
4389,,출금,416712,문화생활/여가,2025-01-29
4390,,입금,985661,부수입,2025-03-07
4391,,출금,189805,식비,2025-07-03
4392,,출금,53079,문화생활/여가,2025-05-30
4393,,출금,43555,의료/건강,2025-02-14
4394,,출금,442152,생필품,2025-05-19
4395,,출금,96550,교통비,2025-05-07
4396,,출금,165617,식비,2025-03-27
4397,,입금,856871,월급,2025-04-12
4398,,출금,22236,문화생활/여가,2025-01-16
4399,,출금,87167,주거/공과금,2025-05-27
4400,,입금,2440935,기타,2025-04-18
4401,,입금,192930,부수입,2025-03-06
4402,,입금,230829,부수입,2025-01-29
4403,,입금,892939,월급,2025-01-05
4404,,출금,257420,의료/건강,2025-07-30
4405,,출금,157268,생필품,2025-04-12
4406,,출금,433031,문화생활/여가,2025-02-10
4407,,출금,39225,패션/미용,2025-02-25
4408,,출금,432640,기타,2025-02-04
4409,,출금,36544,패션/미용,2025-07-08
4410,,출금,243198,기타,2025-02-06
4411,,입금,1749909,월급,2025-04-09
4412,,출금,134595,생필품,2025-06-15
4413,,입금,1784040,기타,2025-01-29
4414,,입금,1678437,기타,2025-07-27
4415,,입금,2067019,부수입,2025-03-08
4416,,입금,1954922,월급,2025-06-21
4417,,입금,1089637,월급,2025-07-05
4418,,출금,227188,식비,2025-05-11
4419,,출금,215094,문화생활/여가,2025-06-07
4420,,입금,310811,부수입,2025-05-30
4421,,출금,114334,식비,2025-03-07
4422,,출금,381304,문화생활/여가,2025-07-20
4423,,출금,201034,생필품,2025-03-08
4424,,출금,196272,의료/건강,2025-01-01
4425,,출금,217140,기타,2025-02-15
4426,,입금,421807,기타,2025-06-24
4427,,출금,430192,의료/건강,2025-05-28
4428,,출금,284161,기타,2025-05-04
4429,,출금,299635,식비,2025-02-08
4430,,출금,299793,생필품,2025-04-29
4431,,출금,156151,의료/건강,2025-06-14
4432,,입금,1319406,기타,2025-04-29
4433,,출금,56936,의료/건강,2025-03-17
4434,,출금,232045,주거/공과금,2025-06-23
4435,,출금,195818,패션/미용,2025-06-10
4436,,출금,358137,주거/공과금,2025-05-07
4437,,출금,239005,의료/건강,2025-05-14
4438,,출금,412562,식비,2025-05-31
4439,,출금,174033,의료/건강,2025-01-05
4440,,출금,398153,문화생활/여가,2025-05-28
4441,,출금,345550,주거/공과금,2025-04-28
4442,,출금,22678,생필품,2025-02-03
4443,,출금,430745,생필품,2025-06-03
4444,,출금,341749,생필품,2025-07-26
4445,,출금,73624,패션/미용,2025-06-04
4446,,출금,68184,식비,2025-06-09
4447,,출금,474316,교통비,2025-03-12
4448,,출금,228446,기타,2025-01-01
4449,,출금,369079,식비,2025-03-04
4450,,출금,85806,패션/미용,2025-04-04
4451,,출금,8507,문화생활/여가,2025-06-20
4452,,출금,262277,의료/건강,2025-01-24
4453,,출금,93507,주거/공과금,2025-07-04
4454,,출금,50203,기타,2025-07-14
4455,,출금,72153,의료/건강,2025-04-23
4456,,입금,1933424,월급,2025-02-14
4457,,출금,192188,패션/미용,2025-02-06
4458,,출금,33888,주거/공과금,2025-07-06
4459,,출금,108593,패션/미용,2025-06-05
4460,,출금,95997,주거/공과금,2025-03-01
4461,,출금,278499,문화생활/여가,2025-07-20
4462,,출금,114582,식비,2025-06-19
4463,,출금,172972,주거/공과금,2025-05-07
4464,,출금,309460,교통비,2025-05-01
4465,,입금,753800,부수입,2025-06-29
4466,,출금,43515,식비,2025-07-02
4467,,출금,92185,패션/미용,2025-01-09
4468,,출금,217542,의료/건강,2025-01-17
4469,,출금,363317,의료/건강,2025-07-29
4470,,출금,146726,교통비,2025-02-10
4471,,출금,22087,기타,2025-02-06
4472,,입금,656163,월급,2025-01-06
4473,,출금,371652,기타,2025-03-27
4474,,출금,433192,식비,2025-07-08
4475,,출금,449651,식비,2025-03-20
4476,,출금,416165,주거/공과금,2025-03-13
4477,,출금,377201,패션/미용,2025-06-21
4478,,출금,154123,식비,2025-06-27
4479,,출금,154434,의료/건강,2025-06-16
4480,,입금,2153186,기타,2025-07-25
4481,,출금,389283,식비,2025-02-05
4482,,출금,300720,식비,2025-05-08
4483,,출금,281629,교통비,2025-04-08
4484,,출금,33244,문화생활/여가,2025-05-19
4485,,출금,79740,생필품,2025-04-22
4486,,출금,427674,생필품,2025-04-30
4487,,출금,23576,의료/건강,2025-02-13
4488,,입금,96908,월급,2025-05-11
4489,,입금,1829515,부수입,2025-05-19
4490,,출금,22904,교통비,2025-03-17
4491,,출금,139548,패션/미용,2025-03-17
4492,,입금,509339,부수입,2025-05-15
4493,,입금,716308,부수입,2025-04-15
4494,,입금,488210,월급,2025-07-08
4495,,출금,144675,문화생활/여가,2025-03-26
4496,,출금,114447,교통비,2025-02-20
4497,,출금,148681,교통비,2025-04-17
4498,,출금,146169,기타,2025-04-26
4499,,출금,110412,의료/건강,2025-05-01
4500,,입금,2176024,월급,2025-07-20
4501,,입금,585480,기타,2025-02-13
4502,,출금,413012,패션/미용,2025-04-07
4503,,출금,385743,패션/미용,2025-05-03
4504,,출금,268012,생필품,2025-06-21
4505,,출금,347741,식비,2025-02-16
4506,,입금,1868060,부수입,2025-03-26
4507,,출금,289532,문화생활/여가,2025-02-07
4508,,출금,379953,식비,2025-04-10
4509,,출금,290110,주거/공과금,2025-02-10
4510,,출금,381538,의료/건강,2025-02-03
4511,,입금,762323,월급,2025-03-28
4512,,출금,115901,주거/공과금,2025-06-25
4513,,입금,2127113,부수입,2025-04-28
4514,,입금,240295,기타,2025-07-13
4515,,입금,1898984,월급,2025-07-22
4516,,출금,102870,주거/공과금,2025-07-20
4517,,출금,241760,의료/건강,2025-05-24
4518,,입금,461983,부수입,2025-02-07
4519,,입금,2485515,월급,2025-06-23
4520,,출금,367277,문화생활/여가,2025-01-30
4521,,출금,142047,생필품,2025-02-24
4522,,출금,271771,기타,2025-02-07
4523,,출금,344199,식비,2025-02-25
4524,,출금,344229,기타,2025-06-30
4525,,출금,195227,주거/공과금,2025-04-26
4526,,입금,1380052,부수입,2025-06-25
4527,,출금,448552,생필품,2025-06-28
4528,,입금,939910,월급,2025-02-04
4529,,출금,45230,교통비,2025-06-22
4530,,출금,136740,기타,2025-07-25
4531,,출금,453155,의료/건강,2025-03-22
4532,,출금,55037,생필품,2025-02-12
4533,,입금,971370,월급,2025-03-09
4534,,출금,416568,문화생활/여가,2025-07-08
4535,,입금,891171,월급,2025-02-11
4536,,입금,1412059,월급,2025-04-25
4537,,입금,936013,월급,2025-03-30
4538,,출금,319997,식비,2025-06-23
4539,,출금,408756,패션/미용,2025-06-27
4540,,입금,1683445,기타,2025-03-04
4541,,출금,247746,생필품,2025-01-26
4542,,출금,341568,의료/건강,2025-04-06
4543,,입금,2017767,월급,2025-03-02
4544,,입금,222448,월급,2025-01-31
4545,,출금,203722,패션/미용,2025-06-21
4546,,출금,32439,의료/건강,2025-01-11
4547,,입금,1743703,월급,2025-05-14
4548,,출금,451470,생필품,2025-06-14
4549,,출금,403366,주거/공과금,2025-05-20
4550,,입금,1594978,월급,2025-04-29
4551,,출금,314472,기타,2025-05-05
4552,,출금,327856,패션/미용,2025-02-02
4553,,출금,52121,기타,2025-01-30
4554,,입금,1057052,부수입,2025-05-20
4555,,입금,1420028,월급,2025-05-28
4556,,출금,368452,생필품,2025-07-09
4557,,출금,274759,주거/공과금,2025-07-11
4558,,출금,308202,패션/미용,2025-03-05
4559,,출금,145036,패션/미용,2025-01-13
4560,,입금,560902,월급,2025-07-05
4561,,출금,173205,의료/건강,2025-01-11
4562,,입금,1149997,부수입,2025-05-27
4563,,출금,42359,교통비,2025-07-21
4564,,출금,197472,기타,2025-01-07
4565,,출금,360696,문화생활/여가,2025-04-21
4566,,입금,1492607,월급,2025-05-31
4567,,출금,452721,교통비,2025-05-04
4568,,출금,258886,문화생활/여가,2025-06-06
4569,,출금,493373,패션/미용,2025-03-31
4570,,출금,107766,식비,2025-03-21
4571,,출금,257772,주거/공과금,2025-02-19
4572,,출금,310251,주거/공과금,2025-07-26
4573,,출금,252824,식비,2025-07-03
4574,,출금,379927,패션/미용,2025-04-17
4575,,출금,16391,주거/공과금,2025-04-23
4576,,출금,312017,기타,2025-02-25
4577,,출금,372303,의료/건강,2025-05-27
4578,,출금,211670,패션/미용,2025-03-17
4579,,출금,45294,의료/건강,2025-06-27
4580,,출금,234230,의료/건강,2025-01-02
4581,,출금,201144,기타,2025-05-06
4582,,출금,429758,문화생활/여가,2025-02-24
4583,,출금,305907,기타,2025-05-21
4584,,출금,303534,생필품,2025-01-14
4585,,입금,440487,월급,2025-05-14
4586,,출금,12881,생필품,2025-03-10
4587,,출금,232474,패션/미용,2025-06-09
4588,,출금,433123,의료/건강,2025-07-23
4589,,출금,468380,기타,2025-01-24
4590,,출금,160071,주거/공과금,2025-07-27
4591,,출금,292234,주거/공과금,2025-06-27
4592,,출금,286201,기타,2025-01-11
4593,,출금,187969,주거/공과금,2025-07-25
4594,,출금,114685,의료/건강,2025-06-23
4595,,입금,1842604,기타,2025-06-02
4596,,출금,222380,식비,2025-01-03
4597,,출금,247290,교통비,2025-07-28
4598,,입금,896307,기타,2025-02-03
4599,,출금,379721,생필품,2025-05-28
4600,,출금,399033,기타,2025-01-29
4601,,출금,453695,생필품,2025-07-26
4602,,출금,366997,패션/미용,2025-03-23
4603,,출금,199628,주거/공과금,2025-03-28
4604,,입금,1959361,월급,2025-06-01
4605,,출금,141974,패션/미용,2025-05-16
4606,,출금,67566,기타,2025-03-31
4607,,출금,262999,기타,2025-05-27
4608,,출금,160164,주거/공과금,2025-03-17
4609,,출금,229738,패션/미용,2025-04-23
4610,,출금,409307,생필품,2025-05-01
4611,,출금,207762,문화생활/여가,2025-07-20
4612,,출금,237580,식비,2025-01-27
4613,,출금,306312,교통비,2025-01-23
4614,,출금,431987,문화생활/여가,2025-01-02
4615,,출금,453912,식비,2025-04-22
4616,,출금,156671,식비,2025-04-19
4617,,출금,213884,식비,2025-01-06
4618,,출금,272695,주거/공과금,2025-07-01
4619,,출금,77672,교통비,2025-04-06
4620,,출금,168679,교통비,2025-06-02
4621,,출금,396600,의료/건강,2025-01-03
4622,,출금,367448,주거/공과금,2025-06-03
4623,,출금,331790,주거/공과금,2025-06-04
4624,,출금,138639,교통비,2025-05-28
4625,,출금,30775,교통비,2025-06-21
4626,,입금,991938,기타,2025-03-19
4627,,입금,1894445,부수입,2025-02-16
4628,,입금,1588240,부수입,2025-02-17
4629,,출금,31578,의료/건강,2025-04-17
4630,,출금,38874,생필품,2025-02-07
4631,,출금,491062,문화생활/여가,2025-01-20
4632,,출금,28982,교통비,2025-06-08
4633,,입금,1272534,기타,2025-01-28
4634,,출금,232934,기타,2025-07-21
4635,,출금,303244,의료/건강,2025-04-16
4636,,입금,1143785,부수입,2025-02-17
4637,,입금,1333024,기타,2025-04-27
4638,,입금,2078270,부수입,2025-01-07
4639,,출금,15785,의료/건강,2025-04-14
4640,,입금,1715166,기타,2025-02-05
4641,,출금,167391,교통비,2025-07-29
4642,,출금,76217,의료/건강,2025-01-22
4643,,입금,1674345,기타,2025-01-16
4644,,출금,439986,문화생활/여가,2025-01-11
4645,,출금,270390,기타,2025-01-11
4646,,입금,1837376,부수입,2025-04-17
4647,,출금,461915,식비,2025-07-25
4648,,출금,176143,생필품,2025-07-21
4649,,입금,1702497,월급,2025-05-06
4650,,출금,396009,식비,2025-05-01
4651,,입금,364172,기타,2025-07-26
4652,,출금,94567,교통비,2025-05-03
4653,,출금,109683,패션/미용,2025-02-13
4654,,입금,1068286,부수입,2025-04-26
4655,,출금,191191,교통비,2025-07-19
4656,,출금,451325,문화생활/여가,2025-04-22
4657,,입금,2087140,부수입,2025-05-27
4658,,출금,17579,패션/미용,2025-07-07
4659,,출금,81711,식비,2025-04-04
4660,,입금,749717,월급,2025-02-11
4661,,입금,1508228,월급,2025-06-28
4662,,출금,173370,교통비,2025-02-11
4663,,출금,122311,문화생활/여가,2025-01-27
4664,,출금,417479,의료/건강,2025-06-13
4665,,출금,433177,문화생활/여가,2025-02-26
4666,,출금,489269,식비,2025-06-20
4667,,출금,458845,문화생활/여가,2025-04-20
4668,,출금,125127,기타,2025-01-05
4669,,출금,275512,식비,2025-05-14
4670,,출금,440135,주거/공과금,2025-06-20
4671,,출금,91099,기타,2025-03-22
4672,,입금,470529,월급,2025-06-01
4673,,출금,79175,패션/미용,2025-04-02
4674,,입금,1657731,월급,2025-05-08
4675,,출금,340253,패션/미용,2025-04-26
4676,,출금,204103,기타,2025-02-12
4677,,입금,2419885,기타,2025-04-02
4678,,입금,516402,월급,2025-02-26
4679,,출금,294667,의료/건강,2025-03-30
4680,,출금,254021,문화생활/여가,2025-07-14
4681,,출금,51140,생필품,2025-02-25
4682,,출금,255730,식비,2025-07-16
4683,,입금,134482,월급,2025-01-25
4684,,입금,1204800,기타,2025-05-25
4685,,출금,282965,문화생활/여가,2025-06-21
4686,,출금,362004,문화생활/여가,2025-04-19
4687,,출금,53393,교통비,2025-07-30
4688,,입금,2160648,월급,2025-03-15
4689,,입금,856274,기타,2025-02-24
4690,,출금,55647,기타,2025-01-07
4691,,출금,64902,기타,2025-06-26
4692,,입금,1627044,부수입,2025-05-31
4693,,출금,491837,주거/공과금,2025-07-21
4694,,입금,189303,부수입,2025-06-03
4695,,입금,1869190,월급,2025-01-27
4696,,출금,90647,의료/건강,2025-05-06
4697,,입금,2364241,부수입,2025-07-07
4698,,출금,295738,문화생활/여가,2025-05-14
4699,,출금,54488,패션/미용,2025-03-05
4700,,출금,280774,기타,2025-04-06
4701,,입금,2120864,기타,2025-03-15
4702,,입금,2153128,부수입,2025-01-20
4703,,출금,89868,의료/건강,2025-05-30
4704,,출금,335953,식비,2025-05-28
4705,,출금,117783,교통비,2025-01-25
4706,,출금,386732,교통비,2025-06-17
4707,,입금,2198480,기타,2025-04-05
4708,,출금,362632,생필품,2025-06-22
4709,,출금,340407,문화생활/여가,2025-01-05
4710,,출금,64049,주거/공과금,2025-02-12
4711,,출금,451184,생필품,2025-03-26
4712,,입금,1174675,기타,2025-03-17
4713,,입금,2469629,월급,2025-07-15
4714,,출금,313851,문화생활/여가,2025-01-31
4715,,출금,363349,식비,2025-07-26
4716,,입금,1942620,기타,2025-07-30
4717,,출금,190389,의료/건강,2025-07-28
4718,,출금,324946,식비,2025-02-20
4719,,입금,821380,기타,2025-03-27
4720,,입금,1121098,부수입,2025-01-30
4721,,출금,355211,문화생활/여가,2025-05-10
4722,,출금,311914,주거/공과금,2025-03-01
4723,,입금,2274382,기타,2025-05-05
4724,,입금,782345,부수입,2025-05-07
4725,,입금,746595,기타,2025-04-13
4726,,출금,453900,문화생활/여가,2025-03-17
4727,,출금,64728,주거/공과금,2025-03-15
4728,,출금,79252,의료/건강,2025-03-31
4729,,출금,345427,패션/미용,2025-02-10
4730,,입금,1713259,부수입,2025-03-19
4731,,출금,496240,생필품,2025-06-16
4732,,출금,184083,의료/건강,2025-03-12
4733,,출금,399968,기타,2025-04-28
4734,,입금,1547025,부수입,2025-06-26
4735,,출금,211887,주거/공과금,2025-01-18
4736,,출금,77914,의료/건강,2025-01-21
4737,,입금,2139417,부수입,2025-01-18
4738,,출금,324740,패션/미용,2025-04-23
4739,,출금,395314,식비,2025-03-10
4740,,출금,339442,식비,2025-07-11
4741,,입금,1936023,기타,2025-03-14
4742,,출금,43682,의료/건강,2025-03-25
4743,,출금,221271,문화생활/여가,2025-02-03
4744,,출금,21072,식비,2025-01-09
4745,,출금,400785,식비,2025-06-11
4746,,출금,217251,식비,2025-07-28
4747,,입금,441035,월급,2025-01-31
4748,,출금,182370,생필품,2025-04-05
4749,,입금,1781551,부수입,2025-02-24
4750,,출금,369166,의료/건강,2025-05-31
4751,,입금,1066646,월급,2025-05-27
4752,,출금,172026,패션/미용,2025-03-22
4753,,입금,2261481,기타,2025-03-11
4754,,출금,23836,패션/미용,2025-07-06
4755,,입금,740193,월급,2025-05-25
4756,,출금,157759,식비,2025-07-30
4757,,입금,383994,기타,2025-05-30
4758,,출금,88425,문화생활/여가,2025-05-27
4759,,출금,2777,의료/건강,2025-01-15
4760,,입금,2083779,기타,2025-05-21
4761,,출금,410966,문화생활/여가,2025-04-15
4762,,입금,1447685,부수입,2025-03-17
4763,,출금,78375,문화생활/여가,2025-05-18
4764,,출금,135748,생필품,2025-07-10
4765,,입금,2283715,기타,2025-02-13
4766,,입금,500364,기타,2025-06-04
4767,,출금,55168,의료/건강,2025-06-24
4768,,출금,450276,의료/건강,2025-02-03
4769,,출금,329941,패션/미용,2025-07-19
4770,,입금,1688834,기타,2025-02-05
4771,,출금,425574,주거/공과금,2025-05-31
4772,,출금,271450,패션/미용,2025-03-16
4773,,출금,42268,의료/건강,2025-01-01
4774,,출금,493542,패션/미용,2025-07-22
4775,,출금,345395,기타,2025-02-14
4776,,출금,134308,생필품,2025-02-23
4777,,입금,498618,부수입,2025-07-08
4778,,출금,110152,의료/건강,2025-03-25
4779,,출금,353900,주거/공과금,2025-05-02
4780,,출금,487757,교통비,2025-02-06
4781,,입금,1488935,부수입,2025-04-01
4782,,출금,403153,패션/미용,2025-04-20
4783,,출금,111287,교통비,2025-05-24
4784,,출금,318074,의료/건강,2025-07-02
4785,,출금,98676,의료/건강,2025-02-27
4786,,출금,310950,문화생활/여가,2025-07-06
